triple_id,head_id,head,relation,value,chapter_no,chunk_id,subj_suspect
T1358,760,বোম্যাঈস ক্যাপসুল,অংশ,পেয়ালার মতো প্রসারিত অংশ,8,9-10-biology_secondary-8-11,False
T1359,306,গ্লোমেরুলাস,প্রকার,একগুচ্ছ কৈশিক,8,9-10-biology_secondary-8-11,False
T1360,346,জালিকা,অংশ,রেনাল ধমনি,8,9-10-biology_secondary-8-12,False
T1361,346,জালিকা,কাজ,আ্যাফারেন্ট আর্টারিওল তৈরি করা,8,9-10-biology_secondary-8-12,False
T1362,100,আ্যাফারেন্ট আর্টারিওল,অংশ,ক্যাপসুল,8,9-10-biology_secondary-8-12,False
T1363,100,আ্যাফারেন্ট আর্টারিওল,কাজ,কৈশিকনালি তৈরি করা,8,9-10-biology_secondary-8-12,False
T1364,197,কৈশিকনালি,অংশ,জালিকা,8,9-10-biology_secondary-8-12,False
T1365,197,কৈশিকনালি,কাজ,ইফারেন্ট আর্টারিওল তৈরি করা,8,9-10-biology_secondary-8-12,False
T1366,117,ইফারেন্ট আর্টারিওল,অবস্থান,ক্যাপসুল থেকে বেরিয়ে আসে,8,9-10-biology_secondary-8-12,False
T1367,306,গ্লোমেরুলাস,কাজ,রক্ত থেকে পরিসুত তরল উৎপন্ন করা,8,9-10-biology_secondary-8-13,False
T1368,87,আল্ট্রাফিলট্রেট,অবস্থান,রেনাল টিউব্যুলের মধ্য,8,9-10-biology_secondary-8-13,False
T1369,87,আল্ট্রাফিলট্রেট,কাজ,শোষণ এবং নিঃসরণ প্রক্রিয়ার মধ্য দিয়ে প্রবাহিত হওয়া,8,9-10-biology_secondary-8-13,False
T1370,838,মূত্র,অবস্থান,মূত্রথলিতে জমা হওয়া,8,9-10-biology_secondary-8-13,False
T1371,909,রেনাল টিউব্যুল,অংশ,গোড়াদেশীয় বা নিকটবতী প্যাঁচানো নালিকা,8,9-10-biology_secondary-8-14,False
T1372,909,রেনাল টিউব্যুল,অংশ,হেনলি-র লুপ,8,9-10-biology_secondary-8-14,False
T1373,909,রেনাল টিউব্যুল,অংশ,প্রান্তীয় প্যাঁচানো নালিকা,8,9-10-biology_secondary-8-14,False
T1374,745,বৃক্ধ,কাজ,মূত্র উৎপন্ন করা,8,9-10-biology_secondary-8-16,False
T1375,745,বৃক্ধ,অবস্থান,পেলভিসে,8,9-10-biology_secondary-8-16,False
T1376,838,মূত্র,অবস্থান,মূত্রথলিতে,8,9-10-biology_secondary-8-16,False
T1377,839,মূত্রথলি,অবস্থান,মূত্রথলিতে,8,9-10-biology_secondary-8-16,False
T1378,838,মূত্র,কাজ,ত্যাগের ইচ্ছা জাগাতে,8,9-10-biology_secondary-8-16,False
T1379,838,মূত্র,অবস্থান,মূত্রথলির নিচের দিকে অবস্থিত ছিদ্রপথে,8,9-10-biology_secondary-8-16,False
T1380,874,রক্তচাপ,কাজ,"পানি, অল্প এবং ক্ষারের ভারসাম্য রক্ষা করে",8,9-10-biology_secondary-8-17,False
T1381,738,বিশুদ্ধ দ্রাবক,অবস্থান,দ্রবণের মধ্যে,8,9-10-biology_secondary-8-18,False
T1382,362,জীবদেহ,কাজ,পানি এবং লবণের পরিমাণ ও ঘনত্ব নিয়ন্ত্রিত করা,8,9-10-biology_secondary-8-18,False
T1383,362,জীবদেহ,লক্ষণ,অভিপ্রবণ চাপ প্রায় অপরিবর্তিত,8,9-10-biology_secondary-8-18,False
T1384,751,বৃল্ধ নেফ্নের মাধ্যমে,কাজ,পুনঃশোষণ প্রক্রিয়ায় দেহে পানির সমতা বজায় রাখা,8,9-10-biology_secondary-8-19,False
T1385,307,গ্লোমেরুলাসে,কাজ,"রেচন বর্জ্য, পানি এবং অন্যান্য তরল পদার্থ পরিস্তুত হতে দেখা যায়",8,9-10-biology_secondary-8-19,False
T1386,750,বৃল্ধ অকার্যকর হয়ে গেলে,কারণ,দেহে পানি জমতে থাকা,8,9-10-biology_secondary-8-19,False
T1387,323,চোখ-মুখসহ সারা শরীর,কারণ,ফুলে যেতে পারা,8,9-10-biology_secondary-8-19,False
T1388,323,চোখ-মুখসহ সারা শরীর,লক্ষণ,উচ্চ রন্তচাপ সৃষ্টি হতে পারা,8,9-10-biology_secondary-8-19,False
T1389,191,কিডনির রোগ,লক্ষণ,শরীর ফুলে যাওয়া,8,9-10-biology_secondary-8-21,False
T1390,191,কিডনির রোগ,লক্ষণ,প্রস্রাবে অতিরিক্ত প্রোটিন যাওয়া,8,9-10-biology_secondary-8-21,False
T1391,191,কিডনির রোগ,লক্ষণ,রক্ত মিশ্রিত প্রস্রাব হওয়া,8,9-10-biology_secondary-8-21,False
T1392,191,কিডনির রোগ,লক্ষণ,প্রস্রাবে জ্বালাপোড়া করা,8,9-10-biology_secondary-8-21,False
T1393,191,কিডনির রোগ,লক্ষণ,ঘন ঘন প্রস্রাব হওয়া,8,9-10-biology_secondary-8-21,False
T1394,191,কিডনির রোগ,লক্ষণ,ক্ষেত্রবিশেষে প্রস্রাব বন্ধ হয়ে যাওয়া,8,9-10-biology_secondary-8-21,False
T1395,747,বৃক্ধের পাথর,অবস্থান,প্রস্রাব নালিতে,8,9-10-biology_secondary-8-22,False
T1396,747,বৃক্ধের পাথর,কাজ,প্রস্রাবে বাধা দেয়,8,9-10-biology_secondary-8-22,False
T1397,747,বৃক্ধের পাথর,লক্ষণ,কোমরের পিছনে ব্যথা,8,9-10-biology_secondary-8-22,False
T1398,747,বৃক্ধের পাথর,লক্ষণ,রক্ত বের হয়,8,9-10-biology_secondary-8-22,False
T1399,747,বৃক্ধের পাথর,লক্ষণ,কাঁপুনি দিয়ে জ্বর আসে,8,9-10-biology_secondary-8-22,False
T1400,188,কিডনি,কারণ,"নেফ্রাইটিস, ডায়াবেটিস, উচ্চ রক্তচাপ, কিডনিতে পাথর ইত্যাদি",8,9-10-biology_secondary-8-23,False
T1401,188,কিডনি,কারণ,আকস্মিক কিডনি অকেজো বা বিকল হওয়া,8,9-10-biology_secondary-8-23,False
T1402,189,কিডনি বিকলতা,লক্ষণ,মূত্রের পরিমাণ কমে যাবে,8,9-10-biology_secondary-8-24,False
T1403,189,কিডনি বিকলতা,লক্ষণ,রক্তে ক্রিয়েটিনিন বৃদ্ধি পাবে,8,9-10-biology_secondary-8-24,False
T1404,410,ডায়ালাইসিস,অবস্থান,ডায়ালাইসিস মেশিনের,8,9-10-biology_secondary-8-25,False
T1405,411,ডায়ালাইসিস টিউব,অবস্থান,ডায়ালাইসিস মেশিনের,8,9-10-biology_secondary-8-25,False
T1406,412,ডায়ালাইসিস মেশিন,কাজ,নাইট্রোজেনঘটিত ক্ষতিকর বর্জ্য পদার্থ নাইট্রোজেনঘটিত ক্ষতিকর বর্জ্য পদার্থ বাইরে নিষ্কাশিত করা,8,9-10-biology_secondary-8-26,False
T1407,190,কিডনি সংযোজন,কাজ,কিডনি বিকল ব্যক্তির দেহে প্রতিস্থাপন,8,9-10-biology_secondary-8-27,False
T1408,190,কিডনি সংযোজন,প্রকার,নিকট আত্মীয়ের কিডনি অথবা মৃত ব্যক্তির কিডনি,8,9-10-biology_secondary-8-27,False
T1409,188,কিডনি,অবস্থান,সংযোজনের মাধ্যমে সুস্থ জীবন যাপন করছে,8,9-10-biology_secondary-8-28,False
T1410,188,কিডনি,কাজ,জীবনধারণ,8,9-10-biology_secondary-8-28,False
T1411,63,অস্বাস্থ্যকর জীবনযাপন,কারণ,মূত্রনালির সংক্রমণ,8,9-10-biology_secondary-8-29,False
T1412,840,মূত্রনালির সংক্রমণ,লক্ষণ,মূত্রনালি জ্বালাপোড়া,8,9-10-biology_secondary-8-29,False
T1413,317,চিকিৎসা,কাজ,আরোগ্য লাভ,8,9-10-biology_secondary-8-29,False
T1414,906,রেচন,কাজ,দেহের বর্জ্য পদার্থগুলো বের করে দেওয়া,8,9-10-biology_secondary-8-4,False
T1415,906,রেচন,কারণ,দেহের বর্জ্য পদার্থগুলো জমতে থাকলে অসুখ দেখা দেয়,8,9-10-biology_secondary-8-4,False
T1416,908,রেচনতন্দ্রা,কাজ,দেহের বিষাক্ত পদার্থ নিষ্কাশিত করা,8,9-10-biology_secondary-8-4,False
T1417,906,রেচন,অংশ,কিডনি অথবা বৃক্ধ,8,9-10-biology_secondary-8-4,False
T1418,745,বৃক্ধ,অংশ,নেফষ্রন,8,9-10-biology_secondary-8-4,False
T1419,841,মূত্রের রং,লক্ষণ,হালকা হলুদ,8,9-10-biology_secondary-8-6,False
T1420,745,বৃক্ধ,অবস্থান,"মানবদেহের উদরগহ্বরের পেছনের অংশে, মেরুদণ্ডের দুদিকে বক্ষপিঞ্জরের নিচে পিঠ-সংলগ্ন",8,9-10-biology_secondary-8-7,False
T1421,749,বৃল্ক,অবস্থান,এক ধরনের তন্তুময় আবরণ দিয়ে বেস্টিত,8,9-10-biology_secondary-8-8,False
T1422,221,ক্যাপসুল-সংলগ্ন অংশ,কারণ,কর্টেক্স,8,9-10-biology_secondary-8-8,False
T1423,221,ক্যাপসুল-সংলগ্ন অংশ,কারণ,মেডুলা,8,9-10-biology_secondary-8-8,False
T1424,848,মেডুলা,কাজ,যোজক কলা এবং রন্তবাহী নালি দিয়ে গঠিত,8,9-10-biology_secondary-8-8,False
T1425,848,মেডুলা,পরিমাণ,৮-১২টি রেনাল পিরামিড,8,9-10-biology_secondary-8-8,False
T1426,106,ইউরিনিফেরাস নালিকা,অংশ,নেফ্রন,8,9-10-biology_secondary-8-9,False
T1427,106,ইউরিনিফেরাস নালিকা,অংশ,সংগ্রাহক বা সংগ্রাহী নালিকা,8,9-10-biology_secondary-8-9,False
T1428,523,নেফ্রন,কাজ,মূত্র তৈরি করা,8,9-10-biology_secondary-8-9,False
